user_id,course_id,gender,school,enroll_time,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3,comment_count_week4,reply_count_week4,questions_done_week4,attempts_count_week4,correct_answers_week4,total_score_week4,user_watching_time_week4,classification,classification_encoded,school_encoded,course_id_encoded
U_30347152,C_735197,1.0,重庆机电职业技术学院,2020-09-20 19:26:33,,,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,E,4,843,141
U_30348416,C_1829948,1.0,中国医科大学,2020-06-04 10:28:38,6.0,,54.0,54.0,23.0,23.0,,17.0,,206.0,206.0,94.0,94.0,,,,,,,,,,,,,,,,C,2,69,61
U_30348420,C_1829948,2.0,中国医科大学,2020-06-04 10:29:46,20.0,,260.0,260.0,158.0,158.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,61
U_30348481,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 10:32:09,,,,,,,,,,4.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,E,4,781,61
U_30348537,C_1829948,2.0,中国医科大学,2020-06-04 10:35:42,23.0,,182.0,182.0,159.0,159.0,,7.0,,78.0,78.0,54.0,54.0,,,,,,,,,,,,,,,,C,2,69,61
U_30348554,C_1829948,0.0,中国医科大学,2020-06-04 10:35:00,6.0,,12.0,12.0,9.0,9.0,,2.0,,11.0,11.0,9.0,9.0,,1.0,,,,,,,,,,,,,,C,2,69,61
U_30348567,C_1829948,0.0,华南理工大学,2020-06-04 10:33:58,,,4.0,4.0,2.0,2.0,,15.0,,186.0,186.0,137.0,137.0,,,,,,,,,,,,,,,,D,3,211,61
U_30348577,C_1829948,2.0,华南理工大学,2020-06-04 10:34:58,17.0,,260.0,260.0,254.0,254.0,,,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30348579,C_1829948,2.0,华南理工大学,2020-06-04 10:36:40,23.0,,260.0,260.0,254.0,254.0,,,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30348582,C_1829948,0.0,华南理工大学,2020-06-04 10:35:50,31.0,,260.0,260.0,205.0,205.0,,,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30348586,C_1829948,2.0,华南理工大学,2020-06-04 10:35:41,12.0,,28.0,28.0,21.0,21.0,,17.0,,232.0,232.0,216.0,216.0,,,,,,,,,,,,,,,,D,3,211,61
U_30348593,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 10:35:37,2.0,,5.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,1.0,,28.0,28.0,23.0,23.0,,E,4,781,61
U_30348616,C_1829948,2.0,中国医科大学,2020-06-04 10:41:01,4.0,,40.0,40.0,28.0,28.0,,16.0,,220.0,220.0,136.0,136.0,,,,,,,,,,,,,,,,C,2,69,61
U_30348621,C_1829948,1.0,华南理工大学,2020-06-04 10:41:07,23.0,,260.0,260.0,212.0,212.0,,,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30348637,C_1829948,1.0,昆明理工大学,2020-06-04 10:39:56,25.0,,,,,,,,,4.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,A,0,476,61
U_30348646,C_1829948,0.0,华南理工大学,2020-06-04 10:39:16,6.0,,4.0,4.0,3.0,3.0,,14.0,,256.0,256.0,256.0,256.0,,,,,,,,,,,,,,,,D,3,211,61
U_30348647,C_1829948,1.0,华南理工大学,2020-06-04 10:41:10,3.0,,195.0,195.0,170.0,170.0,,18.0,,65.0,65.0,61.0,61.0,,,,,,,,,,,,,,,,D,3,211,61
U_30348657,C_1829948,2.0,中国医科大学,2020-06-04 10:56:31,22.0,,260.0,260.0,209.0,209.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,61
U_30348710,C_1829948,1.0,广州中医药大学,2020-06-04 10:44:45,4.0,,40.0,40.0,32.0,32.0,,15.0,,30.0,30.0,20.0,20.0,,,,190.0,190.0,96.0,96.0,,,,,,,,,B,1,423,61
U_30348732,C_1829948,0.0,广州中医药大学,2020-06-04 10:45:46,6.0,,,,,,,,,,,,,,16.0,,260.0,260.0,148.0,148.0,,,,,,,,,B,1,423,61
U_30348777,C_682157,2.0,辽宁对外经贸学院,2020-06-04 10:52:55,,,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,105
U_30348875,C_674920,2.0,辽宁对外经贸学院,2020-06-04 11:19:31,,,20.0,20.0,16.0,16.0,,,,20.0,20.0,11.0,11.0,,,,10.0,10.0,7.0,7.0,,,,10.0,10.0,6.0,7.0,,E,4,781,87
U_30349128,C_1829948,2.0,华南理工大学,2020-06-04 11:12:42,11.0,,45.0,45.0,36.0,36.0,,7.0,,,,,,,39.0,1.0,215.0,215.0,213.0,213.0,,,,,,,,,D,3,211,61
U_30349186,C_1829948,2.0,华南理工大学,2020-06-04 11:15:24,9.0,,59.0,59.0,36.0,36.0,,6.0,,40.0,40.0,21.0,21.0,,15.0,,161.0,161.0,159.0,159.0,,,,,,,,,D,3,211,61
U_30349298,C_756642,2.0,辽宁对外经贸学院,2020-06-04 11:19:44,,,,,,,,,,5.0,5.0,5.0,7.0,,,,,,,,,,,,,,,,E,4,781,149
U_30349337,C_1829948,2.0,广州中医药大学,2020-06-04 11:21:41,,,260.0,260.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,B,1,423,61
U_30349341,C_1829948,1.0,中国医科大学,2020-06-04 11:21:08,19.0,,260.0,260.0,122.0,122.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,61
U_30349582,C_1829948,2.0,广州中医药大学,2020-06-04 11:34:42,8.0,,33.0,33.0,18.0,18.0,,4.0,,7.0,7.0,5.0,5.0,,17.0,,220.0,220.0,99.0,99.0,,,,,,,,,B,1,423,61
U_30349597,C_1829948,1.0,华南理工大学,2020-06-04 11:39:01,9.0,,27.0,27.0,23.0,23.0,,7.0,,107.0,107.0,93.0,93.0,,10.0,,126.0,126.0,117.0,117.0,,,,,,,,,D,3,211,61
U_30349831,C_674920,0.0,辽宁对外经贸学院,2020-06-06 13:06:08,,,40.0,40.0,40.0,40.0,,,,80.0,80.0,76.0,78.0,,,,,,,,,,,,,,,,E,4,781,87
U_30349900,C_674920,2.0,辽宁对外经贸学院,2020-06-05 10:10:59,11.0,,77.0,77.0,73.0,76.0,,,,43.0,43.0,38.0,38.0,,,,,,,,,,,,,,,,E,4,781,87
U_30349906,C_674920,0.0,辽宁对外经贸学院,2020-06-04 12:00:22,,,20.0,20.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,87
U_30349908,C_674920,2.0,辽宁对外经贸学院,2020-06-04 12:25:33,6.0,,50.0,50.0,49.0,50.0,,1.0,,,,,,,,,,,,,,1.0,,70.0,70.0,60.0,62.0,,E,4,781,87
U_30349950,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 11:55:17,2.0,,18.0,18.0,13.0,13.0,,24.0,,100.0,100.0,75.0,75.0,,,,24.0,24.0,18.0,18.0,,,,,,,,,E,4,781,61
U_30350097,C_674920,2.0,辽宁对外经贸学院,2020-06-04 12:04:10,,,120.0,120.0,87.0,87.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,87
U_30350118,C_1829948,1.0,昆明理工大学,2020-06-04 12:03:08,,,,,,,,16.0,,259.0,259.0,120.0,120.0,,22.0,,,,,,,,,,,,,,A,0,476,61
U_30350128,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 12:03:26,,,,,,,,,,,,,,,,,12.0,12.0,8.0,8.0,,,,,,,,,E,4,781,61
U_30350153,C_1829948,2.0,昆明理工大学,2020-06-04 12:06:30,,,4.0,4.0,4.0,4.0,,,,,,,,,22.0,,256.0,256.0,124.0,124.0,,,,,,,,,A,0,476,61
U_30350247,C_1829948,2.0,中国医科大学,2020-06-04 12:09:09,3.0,,,,,,,9.0,,67.0,67.0,57.0,57.0,,15.0,,193.0,193.0,124.0,124.0,,,,,,,,,C,2,69,61
U_30350260,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 12:10:17,,,,,,,,,,19.0,19.0,8.0,8.0,,,,,,,,,,,,,,,,E,4,781,61
U_30350271,C_674920,2.0,辽宁对外经贸学院,2020-06-04 12:12:09,,,,,,,,,,,,,,,,,,,,,,1.0,,30.0,30.0,30.0,30.0,,E,4,781,87
U_30350283,C_1829948,1.0,广州中医药大学,2020-06-04 12:12:45,,,,,,,,,,4.0,4.0,3.0,3.0,,6.0,,62.0,62.0,51.0,51.0,,4.0,,57.0,57.0,43.0,43.0,,B,1,423,61
U_30350294,C_1829948,2.0,华南理工大学,2020-06-04 12:12:10,,,,,,,,1.0,,133.0,133.0,130.0,130.0,,22.0,,127.0,127.0,126.0,126.0,,,,,,,,,D,3,211,61
U_30350317,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 12:14:23,2.0,,17.0,17.0,6.0,6.0,,,,6.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,E,4,781,61
U_30350329,C_674920,2.0,辽宁对外经贸学院,2020-06-05 09:10:44,8.0,,,,,,,10.0,,70.0,70.0,70.0,73.0,,,,50.0,50.0,50.0,50.0,,,,,,,,,E,4,781,87
U_30350365,C_674920,2.0,辽宁对外经贸学院,2020-06-04 12:19:40,6.0,,20.0,20.0,6.0,6.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,,99.0,99.0,99.0,102.0,,E,4,781,87
U_30350379,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 12:19:13,3.0,,28.0,28.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,61
U_30350399,C_1829948,2.0,中国医科大学,2020-06-04 12:21:29,8.0,,259.0,259.0,118.0,118.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,61
U_30350411,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 12:22:43,,,,,,,,2.0,,54.0,54.0,22.0,22.0,,,,,,,,,,,,,,,,E,4,781,61
U_30350443,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 12:25:38,,,17.0,17.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,61
U_30350668,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 12:46:02,,,,,,,,,,,,,,,1.0,,12.0,12.0,10.0,10.0,,,,,,,,,E,4,781,61
U_30350782,C_680719,2.0,辽宁对外经贸学院,2020-06-24 04:41:08,,,5.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,94
U_30350835,C_1829948,1.0,中国医科大学,2020-06-04 12:56:13,15.0,,240.0,240.0,90.0,90.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,61
U_30350966,C_1829948,2.0,华南理工大学,2020-06-04 13:08:50,5.0,,260.0,260.0,255.0,255.0,,14.0,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30351122,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 13:25:34,3.0,,17.0,17.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,61
U_30351216,C_1829948,1.0,中国医科大学,2020-06-04 13:33:04,22.0,,260.0,260.0,158.0,158.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,61
U_30351694,C_1829948,0.0,华南理工大学,2020-06-04 14:41:59,6.0,,23.0,23.0,23.0,23.0,,17.0,,92.0,92.0,91.0,91.0,,10.0,,145.0,145.0,144.0,144.0,,,,,,,,,D,3,211,61
U_30351857,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 14:25:47,,,,,,,,3.0,,40.0,40.0,28.0,28.0,,,,,,,,,,,,,,,,E,4,781,61
U_30351900,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 14:28:46,4.0,,17.0,17.0,5.0,5.0,,1.0,,23.0,23.0,14.0,14.0,,2.0,,,,,,,,,,,,,,E,4,781,61
U_30351916,C_1829948,0.0,中国医科大学,2020-06-04 14:33:09,15.0,,111.0,111.0,96.0,96.0,,,,149.0,149.0,142.0,142.0,,,,,,,,,,,,,,,,C,2,69,61
U_30351939,C_1829948,1.0,华南理工大学,2020-06-04 14:30:09,2.0,,4.0,4.0,2.0,2.0,,32.0,,51.0,51.0,42.0,42.0,,30.0,,205.0,205.0,166.0,166.0,,,,,,,,,D,3,211,61
U_30352007,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 14:31:56,9.0,,28.0,28.0,22.0,22.0,,,,,,,,,4.0,,17.0,17.0,11.0,11.0,,,,,,,,,E,4,781,61
U_30352013,C_1829948,0.0,中国医科大学,2020-06-04 14:34:00,3.0,,17.0,17.0,15.0,15.0,,6.0,,67.0,67.0,48.0,48.0,,4.0,,76.0,76.0,43.0,43.0,,5.0,,73.0,73.0,46.0,46.0,,C,2,69,61
U_30352119,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 14:35:24,2.0,,4.0,4.0,1.0,1.0,,,,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,E,4,781,61
U_30352130,C_801420,0.0,辽宁对外经贸学院,2020-09-01 09:40:01,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,155
U_30352137,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 14:35:09,,,10.0,10.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,61
U_30352167,C_1829948,0.0,中国医科大学,2020-06-04 14:37:31,11.0,,70.0,70.0,62.0,62.0,,4.0,,58.0,58.0,53.0,53.0,,3.0,,9.0,9.0,8.0,8.0,,3.0,,12.0,12.0,11.0,11.0,,C,2,69,61
U_30352179,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 14:39:47,2.0,,33.0,33.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,61
U_30352237,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 14:39:32,,,,,,,,,,1.0,1.0,0.0,0.0,,11.0,,53.0,53.0,21.0,21.0,,,,,,,,,E,4,781,61
U_30352285,C_1829948,2.0,广州中医药大学,2020-06-04 14:50:21,6.0,,17.0,17.0,14.0,14.0,,7.0,,,,,,,27.0,,243.0,243.0,174.0,174.0,,,,,,,,,B,1,423,61
U_30352373,C_1829948,0.0,中国医科大学,2020-06-04 15:49:01,29.0,,260.0,260.0,171.0,171.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,61
U_30352381,C_1829948,2.0,中国医科大学,2020-06-04 14:52:30,3.0,,40.0,40.0,32.0,32.0,,4.0,,35.0,35.0,29.0,29.0,,17.0,,185.0,185.0,122.0,122.0,,,,,,,,,C,2,69,61
U_30352479,C_674920,1.0,辽宁对外经贸学院,2020-06-04 14:52:07,,,40.0,40.0,33.0,34.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,87
U_30352527,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 14:53:33,2.0,,4.0,4.0,2.0,2.0,,,,,,,,,3.0,,13.0,13.0,9.0,9.0,,,,,,,,,E,4,781,61
U_30352557,C_1829948,1.0,广州中医药大学,2020-06-04 14:55:52,,,12.0,12.0,5.0,5.0,,2.0,,11.0,11.0,6.0,6.0,,,,,,,,,,,,,,,,B,1,423,61
U_30352757,C_1829948,1.0,中国医科大学,2020-06-04 15:05:25,,,,,,,,19.0,,,,,,,,,260.0,260.0,111.0,111.0,,,,,,,,,C,2,69,61
U_30352758,C_677087,0.0,昆明理工大学,2020-06-04 15:05:35,,,197.0,197.0,197.0,197.0,,,,,,,,,,,,,,,,,,,,,,,A,0,476,92
U_30352857,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 15:05:50,1.0,,23.0,23.0,12.0,12.0,,1.0,,17.0,17.0,11.0,11.0,,,,,,,,,,,,,,,,E,4,781,61
U_30352891,C_1829948,1.0,华南理工大学,2020-06-04 15:09:05,22.0,,260.0,260.0,257.0,257.0,,,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30353188,C_747056,2.0,辽宁对外经贸学院,2020-06-04 15:20:13,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,147
U_30353193,C_756642,1.0,辽宁对外经贸学院,2020-06-04 15:25:36,,,,,,,,,,14.0,14.0,3.0,3.0,,,,,,,,,,,,,,,,E,4,781,149
U_30353299,C_1829948,2.0,华南理工大学,2020-06-04 15:26:24,1.0,,19.0,19.0,12.0,12.0,,15.0,,241.0,241.0,187.0,187.0,,,,,,,,,,,,,,,,D,3,211,61
U_30353309,C_1829948,1.0,华南理工大学,2020-06-04 15:26:17,5.0,,,,,,,16.0,,260.0,260.0,216.0,216.0,,,,,,,,,,,,,,,,D,3,211,61
U_30353330,C_1760297,0.0,辽宁对外经贸学院,2020-10-21 10:31:02,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,29
U_30353432,C_1829948,1.0,中国医科大学,2020-06-05 12:40:55,10.0,,50.0,50.0,40.0,40.0,,16.0,,210.0,210.0,146.0,146.0,,,,,,,,,,,,,,,,C,2,69,61
U_30353641,C_674920,2.0,辽宁对外经贸学院,2020-06-04 21:21:30,,,120.0,120.0,118.0,121.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,87
U_30353670,C_1829948,2.0,广州中医药大学,2020-06-04 15:46:55,2.0,,,,,,,63.0,,260.0,260.0,157.0,157.0,,,,,,,,,,,,,,,,B,1,423,61
U_30353732,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 15:50:38,,,23.0,23.0,15.0,15.0,,,,61.0,61.0,41.0,41.0,,,,,,,,,,,,,,,,E,4,781,61
U_30353872,C_1829948,1.0,华南理工大学,2020-06-04 15:55:21,25.0,,260.0,260.0,207.0,207.0,,,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30354097,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 16:06:33,1.0,,17.0,17.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,61
U_30354424,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 16:16:27,,,,,,,,2.0,,12.0,12.0,3.0,3.0,,,,,,,,,,,,,,,,E,4,781,61
U_30354471,C_1829948,1.0,中国医科大学,2020-06-04 16:16:31,19.0,,260.0,260.0,121.0,121.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,61
U_30354726,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 16:27:19,,,12.0,12.0,6.0,6.0,,,,5.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,E,4,781,61
U_30354736,C_1829948,1.0,中国医科大学,2020-06-04 16:29:05,20.0,,232.0,232.0,107.0,107.0,,2.0,,28.0,28.0,10.0,10.0,,,,,,,,,,,,,,,,C,2,69,61
U_30354750,C_1829948,0.0,华南理工大学,2020-06-04 16:29:15,,,12.0,12.0,10.0,10.0,,,,,,,,,18.0,,248.0,248.0,159.0,159.0,,,,,,,,,D,3,211,61
U_30354765,C_676635,1.0,中国医科大学,2020-06-04 17:32:25,,,35.0,35.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,89
U_30354791,C_1829948,1.0,中国医科大学,2020-06-04 16:34:54,2.0,,12.0,12.0,10.0,10.0,,,,,,,,,9.0,,247.0,247.0,119.0,119.0,,,,,,,,,C,2,69,61
U_30354799,C_1829948,0.0,中国医科大学,2020-06-04 16:32:06,3.0,,12.0,12.0,11.0,11.0,,17.0,,248.0,248.0,159.0,159.0,,,,,,,,,,,,,,,,C,2,69,61
U_30354806,C_1829948,0.0,中国医科大学,2020-06-04 16:32:34,9.0,,75.0,75.0,61.0,61.0,,52.0,,185.0,185.0,148.0,148.0,,,,,,,,,,,,,,,,C,2,69,61
U_30354993,C_1829948,2.0,华南理工大学,2020-06-04 16:42:11,8.0,,17.0,17.0,9.0,9.0,,16.0,,162.0,162.0,160.0,160.0,,,,,,,,,,,,,,,,D,3,211,61
U_30355154,C_1829948,2.0,中国医科大学,2020-06-04 16:51:44,27.0,,242.0,242.0,158.0,158.0,,4.0,,18.0,18.0,11.0,11.0,,,,,,,,,,,,,,,,C,2,69,61
U_30355711,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 17:24:00,3.0,,17.0,17.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,61
U_30355713,C_1829948,2.0,中国医科大学,2020-06-04 17:25:03,12.0,,66.0,66.0,52.0,52.0,,13.0,,194.0,194.0,153.0,153.0,,,,,,,,,,,,,,,,C,2,69,61
U_30355741,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 17:28:31,3.0,,12.0,12.0,10.0,10.0,,,,,,,,,,,,,,,,,,151.0,151.0,123.0,123.0,,E,4,781,61
U_30355767,C_756642,1.0,昆明理工大学,2020-06-04 17:28:18,,,34.0,34.0,22.0,25.0,,,,,,,,,,,,,,,,,,,,,,,A,0,476,149
U_30355885,C_756642,2.0,辽宁对外经贸学院,2020-06-04 17:36:08,,,5.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,149
U_30356095,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 17:53:52,9.0,,17.0,17.0,10.0,10.0,,5.0,,,,,,,8.0,,,,,,,,,,,,,,E,4,781,61
U_30356124,C_1829948,2.0,广州中医药大学,2020-06-04 17:58:51,1.0,,54.0,54.0,27.0,27.0,,15.0,,206.0,206.0,72.0,72.0,,,,,,,,,,,,,,,,B,1,423,61
U_30356153,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 17:54:08,4.0,,28.0,28.0,13.0,13.0,,,,,,,,,,,,,,,,20.0,,178.0,178.0,143.0,143.0,,E,4,781,61
U_30356164,C_1829948,2.0,中国医科大学,2020-06-04 17:54:49,5.0,,17.0,17.0,16.0,16.0,,17.0,,243.0,243.0,228.0,228.0,,,,,,,,,,,,,,,,C,2,69,61
U_30356172,C_1829948,2.0,华南理工大学,2020-06-04 18:07:21,21.0,,260.0,260.0,209.0,209.0,,,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30356220,C_1829948,2.0,华南理工大学,2020-06-04 18:00:19,,,,,,,,,,,,,,,6.0,,260.0,260.0,203.0,203.0,,,,,,,,,D,3,211,61
U_30356310,C_1829948,1.0,华南理工大学,2020-06-04 18:04:05,,,174.0,174.0,163.0,163.0,,,,86.0,86.0,85.0,85.0,,18.0,,,,,,,,,,,,,,D,3,211,61
U_30356323,C_1829948,0.0,华南理工大学,2020-06-04 18:04:50,,,,,,,,1.0,,,,,,,22.0,,260.0,260.0,258.0,258.0,,,,,,,,,D,3,211,61
U_30356412,C_1829948,2.0,华南理工大学,2020-06-04 18:10:17,41.0,,260.0,260.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30356413,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 18:13:43,,,45.0,45.0,28.0,28.0,,,,16.0,16.0,13.0,13.0,,,,54.0,54.0,31.0,31.0,,,,,,,,,E,4,781,61
U_30356460,C_1829948,0.0,中国医科大学,2020-06-04 18:14:51,,,,,,,,4.0,,28.0,28.0,17.0,17.0,,31.0,,216.0,216.0,124.0,124.0,,,,,,,,,C,2,69,61
U_30356475,C_1829948,2.0,中国医科大学,2020-06-04 18:22:40,1.0,,26.0,26.0,16.0,16.0,,13.0,,127.0,127.0,73.0,73.0,,,,,,,,,,,,,,,,C,2,69,61
U_30356507,C_674920,0.0,辽宁对外经贸学院,2020-06-04 18:18:28,1.0,,100.0,100.0,99.0,101.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,87
U_30356524,C_1829948,2.0,中国医科大学,2020-06-04 18:23:30,3.0,,17.0,17.0,13.0,13.0,,1.0,,2.0,2.0,2.0,2.0,,37.0,,241.0,241.0,172.0,172.0,,,,,,,,,C,2,69,61
U_30356551,C_1829948,2.0,华南理工大学,2020-06-04 18:21:40,26.0,,260.0,260.0,226.0,226.0,,,,,,,,,,,,,,,,,,,,,,,D,3,211,61
U_30356610,C_1829948,1.0,中国医科大学,2020-06-04 18:25:39,27.0,,260.0,260.0,117.0,117.0,,,,,,,,,,,,,,,,,,,,,,,C,2,69,61
U_30356613,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 18:25:10,2.0,1.0,12.0,12.0,3.0,3.0,,7.0,,38.0,38.0,23.0,23.0,,1.0,,,,,,,,,,,,,,E,4,781,61
U_30356718,C_1829948,1.0,昆明理工大学,2020-06-04 18:33:33,2.0,,54.0,54.0,22.0,22.0,,,,206.0,206.0,111.0,111.0,,,,,,,,,,,,,,,,A,0,476,61
U_30356728,C_1829948,0.0,广州中医药大学,2020-06-04 18:32:42,1.0,,13.0,13.0,6.0,6.0,,1.0,,27.0,27.0,14.0,14.0,,17.0,,84.0,84.0,52.0,52.0,,,,,,,,,B,1,423,61
U_30356787,C_1829948,1.0,中国医科大学,2020-06-04 18:35:02,6.0,,,,,,,16.0,,260.0,260.0,199.0,199.0,,,,,,,,,,,,,,,,C,2,69,61
U_30356790,C_1829948,0.0,中国医科大学,2020-06-04 18:35:09,11.0,,61.0,61.0,55.0,55.0,,15.0,,198.0,198.0,144.0,144.0,,,,,,,,,,,,,,,,C,2,69,61
U_30357011,C_1829948,0.0,昆明理工大学,2020-06-04 18:53:54,1.0,,1.0,1.0,0.0,0.0,,24.0,,45.0,45.0,33.0,33.0,,,,,,,,,,,,,,,,A,0,476,61
U_30357118,C_1829948,2.0,广州中医药大学,2020-06-04 19:04:35,1.0,,4.0,4.0,2.0,2.0,,18.0,,249.0,249.0,97.0,97.0,,,,,,,,,,,,,,,,B,1,423,61
U_30357183,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 19:03:14,14.0,,99.0,99.0,53.0,53.0,,24.0,,81.0,81.0,37.0,37.0,,5.0,,16.0,16.0,7.0,7.0,,,,,,,,,E,4,781,61
U_30357283,C_813262,0.0,辽宁对外经贸学院,2020-06-04 19:09:01,,,8.0,8.0,4.0,7.5,,,,,,,,,,,,,,,,,,,,,,,E,4,781,157
U_30357401,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 19:18:57,1.0,,1.0,1.0,0.0,0.0,,18.0,,183.0,183.0,89.0,89.0,,,,,,,,,,,,,,,,E,4,781,61
U_30357689,C_1829948,1.0,广州中医药大学,2020-06-04 19:35:24,,,,,,,,13.0,,145.0,145.0,59.0,59.0,,,,9.0,9.0,3.0,3.0,,7.0,,105.0,105.0,42.0,42.0,,B,1,423,61
U_30357835,C_813262,0.0,辽宁对外经贸学院,2020-06-04 19:38:14,,,13.0,13.0,9.0,19.0,,,,4.0,4.0,3.0,12.0,,,,,,,,,,,,,,,,E,4,781,157
U_30358523,C_1829948,2.0,华南理工大学,2020-06-04 20:23:47,7.0,,84.0,84.0,70.0,70.0,,3.0,,31.0,31.0,26.0,26.0,,,,,,,,,,,,,,,,D,3,211,61
U_30359180,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 21:10:38,3.0,,17.0,17.0,7.0,7.0,,6.0,,75.0,75.0,42.0,42.0,,,,,,,,,,,,,,,,E,4,781,61
U_30359188,C_674920,2.0,辽宁对外经贸学院,2020-06-04 21:14:28,,,,,,,,,,,,,,,,,20.0,20.0,10.0,10.0,,,,99.0,99.0,99.0,102.0,,E,4,781,87
U_30359261,C_1829948,0.0,中国医科大学,2020-06-04 21:17:57,,,,,,,,10.0,,123.0,123.0,103.0,103.0,,9.0,,137.0,137.0,97.0,97.0,,,,,,,,,C,2,69,61
U_30359857,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 22:04:53,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,E,4,781,61
