user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3,comment_count_week4,reply_count_week4,questions_done_week4,attempts_count_week4,correct_answers_week4,total_score_week4,user_watching_time_week4
U_34585177,C_735197,0.0,辽宁对外经贸学院,2020-10-09 23:55:57,4,E,781,141,0.0,0.0,50.0,50.0,31.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_18087756,C_696596,1.0,辽宁对外经贸学院,2020-06-28 20:08:24,4,E,781,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,67.0,77.0,0.0
U_33060551,C_735164,1.0,昆明理工大学,2020-10-18 20:17:43,0,A,476,138,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,155.0,215.0,0.0
U_18234855,C_677087,0.0,辽宁对外经贸学院,2020-06-01 17:02:38,4,E,781,92,0.0,0.0,20.0,20.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29694527,C_1776290,1.0,辽宁对外经贸学院,2020-04-27 21:39:34,4,E,781,48,1.0,0.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_2266031,C_735164,0.0,湖北医药学院,2020-09-16 08:19:28,0,A,620,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,18.0,0.0
U_105523,C_756642,2.0,辽宁对外经贸学院,2020-05-07 21:10:40,4,E,781,149,1.0,0.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33459886,C_2027893,1.0,辽宁对外经贸学院,2020-09-23 10:45:25,4,E,781,84,0.0,0.0,6.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_22286960,C_676635,2.0,中国矿业大学(北京),2020-04-29 13:13:42,4,E,84,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_4733608,C_1875539,0.0,河北中医学院,2020-10-11 16:20:35,4,E,543,69,0.0,0.0,10.0,10.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_13688201,C_735197,1.0,辽宁石油化工大学,2020-09-10 15:21:26,4,E,790,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,66.0,74.0,1.2077777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_34072309,C_735164,0.0,昆明理工大学,2020-11-28 14:38:19,0,A,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,157.0,156.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31129799,C_676646,0.0,辽宁对外经贸学院,2020-08-05 08:20:06,4,E,781,90,0.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_7374716,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-11 09:15:03,4,E,822,57,0.0,0.0,34.0,34.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29976276,C_948395,2.0,中国医科大学,2020-05-14 12:54:09,2,C,69,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,60.0,60.0,33.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29912413,C_854832,2.0,辽宁对外经贸学院,2020-05-10 21:06:20,4,E,781,161,0.0,0.0,28.0,28.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31405427,C_697076,2.0,辽宁对外经贸学院,2020-08-24 12:24:48,4,E,781,121,0.0,0.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_11064801,C_676646,2.0,天津商业大学,2020-08-17 16:44:59,4,E,316,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_11489549,C_735164,0.0,鲁东大学,2020-11-05 14:36:17,0,A,900,138,1.0,0.0,156.0,180.0,147.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30057241,C_676635,2.0,广州中医药大学,2020-05-19 16:11:46,1,B,423,89,0.0,0.0,25.0,25.0,20.0,20.0,0.0,0.0,0.0,10.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_20322703,C_823315,0.0,西安石油大学,2020-05-16 19:51:27,4,E,725,158,0.0,0.0,18.0,18.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33220401,C_697076,2.0,辽宁对外经贸学院,2020-11-25 09:39:57,4,E,781,121,0.0,0.0,30.0,30.0,19.0,20.0,0.0,0.0,0.0,77.0,77.0,53.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30609203,C_1829948,2.0,北方民族大学,2020-06-19 08:35:03,4,E,190,61,0.0,0.0,23.0,23.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29822463,C_756642,2.0,辽宁对外经贸学院,2020-05-07 21:55:51,4,E,781,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0
U_30595667,C_1829948,1.0,辽宁对外经贸学院,2020-06-18 10:46:45,4,E,781,61,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29722399,C_735283,2.0,辽宁对外经贸学院,2020-04-29 12:22:04,4,E,781,143,0.0,0.0,12.0,12.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32577226,C_735164,2.0,昆明理工大学,2020-09-23 13:47:49,0,A,476,138,1.0,0.0,5.0,5.0,5.0,8.0,2.009234259259259,0.0,0.0,9.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,45.0,40.0,72.0,0.0
U_30048548,C_681411,2.0,辽宁对外经贸学院,2020-06-18 20:04:25,4,E,781,103,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_12604496,C_682392,0.0,陕西工业职业技术学院,2020-09-03 09:46:23,0,A,876,108,1.0,0.0,10.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_7703135,C_735164,0.0,南阳师范学院,2020-10-26 17:10:23,0,A,239,138,0.0,0.0,127.0,139.0,120.0,150.0,6.274444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33267135,C_2059281,2.0,辽宁对外经贸学院,2020-09-21 14:48:37,4,E,781,85,2.0,0.0,10.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0
U_22331275,C_707358,2.0,湖北文理学院理工学院,2020-05-14 13:20:18,0,A,626,134,0.0,0.0,10.0,11.0,10.0,10.0,0.0,0.0,0.0,15.0,20.0,13.0,13.0,0.0,0.0,0.0,23.0,30.0,21.0,21.0,0.0,0.0,0.0,10.0,16.0,10.0,10.0,0.0
U_5798652,C_1829948,0.0,北方民族大学,2020-06-18 15:25:10,4,E,190,61,1.0,0.0,28.0,28.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33064272,C_735164,1.0,辽宁对外经贸学院,2020-12-06 22:27:18,4,E,781,138,0.0,0.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_17894414,C_786631,1.0,北华航天工业学院,2020-04-23 16:26:52,0,A,186,154,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,12.0,15.0,0.0
U_25364202,C_948395,1.0,西安美术学院,2020-03-30 19:13:28,4,E,727,170,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5582232,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-04 11:29:25,4,E,822,57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,47.0,47.0,43.0,43.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_34203136,C_682392,0.0,昆明理工大学,2020-10-03 14:26:45,0,A,476,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9083333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.4972222222222222
U_5740581,C_735197,2.0,华南理工大学,2020-10-14 16:25:03,3,D,211,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,14.0,13.0,20.0,0.5833333333333334,2.0,0.0,56.0,56.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_14787055,C_697076,0.0,长沙理工大学,2020-09-05 15:40:19,0,A,862,121,0.0,0.0,50.0,50.0,46.0,55.0,0.0,0.0,0.0,18.0,18.0,18.0,21.0,0.0,0.0,0.0,12.0,12.0,8.0,8.0,0.0,0.0,0.0,57.0,57.0,56.0,68.0,0.1791666666666666
U_29947814,C_786631,0.0,辽宁对外经贸学院,2020-05-12 16:39:57,4,E,781,154,0.0,0.0,18.0,18.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_1770894,C_735385,0.0,。。,2020-06-15 11:22:59,4,E,30,146,0.0,0.0,7.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30593914,C_1829948,2.0,辽宁对外经贸学院,2020-06-18 09:14:25,4,E,781,61,0.0,0.0,12.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_27879190,C_735283,1.0,辽宁对外经贸学院,2020-04-17 17:22:40,4,E,781,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29947969,C_676635,1.0,辽宁对外经贸学院,2020-06-01 15:28:38,4,E,781,89,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_11624085,C_1829948,0.0,北方民族大学,2020-06-16 17:01:47,4,E,190,61,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_28080720,C_682392,0.0,昆明理工大学,2020-08-26 19:39:13,0,A,476,108,6.0,0.0,245.0,245.0,245.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32612148,C_735164,1.0,昆明理工大学,2020-11-28 11:07:14,0,A,476,138,0.0,0.0,156.0,157.0,153.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33090257,C_735164,1.0,昆明理工大学,2020-09-18 23:55:13,0,A,476,138,0.0,0.0,24.0,27.0,23.0,39.0,0.5699888475206163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_11326420,C_756642,0.0,河北医科大学,2020-05-07 23:39:12,4,E,548,149,0.0,0.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,24.0,24.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33080157,C_735164,1.0,昆明理工大学,2020-11-21 08:44:02,4,E,476,138,0.0,0.0,10.0,16.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31093073,C_801420,1.0,辽宁对外经贸学院,2020-07-29 15:12:34,4,E,781,155,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30463523,C_813262,0.0,昆明理工大学,2020-06-11 23:24:41,0,A,476,157,0.0,0.0,60.0,60.0,57.0,129.0,0.0,7.0,0.0,97.0,97.0,89.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30318448,C_676635,2.0,中国医科大学,2020-06-02 10:36:16,2,C,69,89,0.0,0.0,25.0,25.0,24.0,24.0,0.0,0.0,0.0,10.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31642146,C_1992917,1.0,辽宁对外经贸学院,2020-08-29 20:05:17,4,E,781,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_11344146,C_735385,2.0,哈尔滨工业大学,2020-08-10 17:30:18,4,E,270,146,0.0,0.0,7.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_18495051,C_1912004,0.0,辽宁对外经贸学院,2020-09-21 11:02:45,4,E,781,74,0.0,0.0,5.0,5.0,3.0,3.0,0.4611111111111111,0.0,0.0,3.0,3.0,0.0,0.0,0.4898611111111108,0.0,0.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31688153,C_1992917,1.0,辽宁对外经贸学院,2020-08-31 09:45:02,4,E,781,80,0.0,0.0,15.0,15.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32612136,C_735164,1.0,昆明理工大学,2020-11-30 14:17:08,0,A,476,138,0.0,0.0,100.0,101.0,100.0,155.0,0.0,0.0,0.0,56.0,57.0,56.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32725461,C_735164,2.0,昆明理工大学,2020-09-15 09:06:55,0,A,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5713722222222222
U_33713443,C_697076,2.0,辽宁对外经贸学院,2020-11-16 16:44:38,4,E,781,121,0.0,0.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,117.0,117.0,105.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_18443507,C_1776290,0.0,河北农业大学,2020-05-03 17:38:50,0,A,545,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0,0.0
U_278066,C_735283,2.0,广西科技大学,2020-07-31 09:12:36,4,E,439,143,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_2104304,C_1828106,2.0,Hust,2020-08-27 19:48:35,4,E,20,59,0.0,0.0,0.0,0.0,0.0,0.0,0.9739444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414472222222223
U_14946343,C_674920,0.0,西昌民族幼儿师范高等专科学校,2020-06-04 14:32:21,4,E,751,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.0,19.0,0.0,0.0,0.0,50.0,50.0,48.0,51.0,0.0,0.0,0.0,50.0,50.0,47.0,47.0,0.0
U_24745877,C_1829948,1.0,北方民族大学,2020-06-04 18:45:43,2,C,190,61,24.0,0.0,160.0,160.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,100.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_21165948,C_682556,1.0,辽宁对外经贸学院,2020-05-31 08:53:33,4,E,781,112,0.0,0.0,30.0,30.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_17694862,C_674920,1.0,辽宁对外经贸学院,2020-06-22 07:50:52,4,E,781,87,0.0,0.0,10.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32745289,C_735164,1.0,昆明理工大学,2020-09-15 13:49:37,0,A,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33268673,C_697076,2.0,辽宁对外经贸学院,2020-11-16 22:04:44,4,E,781,121,0.0,0.0,20.0,20.0,14.0,16.0,0.0,0.0,0.0,80.0,80.0,54.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30601530,C_823315,0.0,辽宁对外经贸学院,2020-06-18 15:46:18,4,E,781,158,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32966608,C_735164,1.0,辽宁对外经贸学院,2020-09-22 23:22:50,4,E,781,138,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_4661844,C_682392,0.0,陕西工业职业技术学院,2020-08-25 21:31:39,0,A,876,108,11.0,0.0,243.0,243.0,234.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_21090292,C_948120,1.0,昆明理工大学,2020-09-23 09:39:46,0,A,476,167,1.0,0.0,78.0,78.0,77.0,91.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,1.0802777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31056641,C_1912004,0.0,辽宁对外经贸学院,2020-09-24 13:53:37,4,E,781,74,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1938888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30569467,C_674920,2.0,辽宁对外经贸学院,2020-06-16 20:22:26,4,E,781,87,1.0,0.0,10.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30354750,C_1829948,0.0,华南理工大学,2020-06-04 16:29:15,3,D,211,61,0.0,0.0,12.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,248.0,248.0,159.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_441743,C_735164,1.0,重庆科技学院,2020-10-19 17:33:12,0,A,845,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.4879291819254556,0.0,0.0,156.0,184.0,150.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33224697,C_697076,0.0,辽宁对外经贸学院,2020-11-16 21:18:26,4,E,781,121,0.0,0.0,40.0,40.0,31.0,36.0,0.0,0.0,0.0,10.0,10.0,7.0,8.0,0.0,0.0,0.0,61.0,61.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33017784,C_735164,1.0,昆明理工大学,2020-09-28 15:07:11,0,A,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,31.0,30.0,53.0,2.1540166666666662,0.0,0.0,24.0,25.0,24.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31817874,C_948109,1.0,辽宁对外经贸学院,2020-09-02 15:26:16,4,E,781,165,0.0,0.0,3.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5288807,C_1875539,1.0,云南大学,2020-07-22 08:44:56,4,E,106,69,0.0,0.0,10.0,10.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30452417,C_948436,2.0,辽宁对外经贸学院,2020-06-11 12:17:58,4,E,781,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,27.0,27.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_10193464,C_1731884,2.0,保山学院,2020-05-24 17:30:38,0,A,127,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,131.0,131.0,131.0,131.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_2104239,C_1828106,0.0,华中科技大学,2020-08-27 19:58:38,4,E,200,59,0.0,0.0,0.0,0.0,0.0,0.0,3.9735499877929694,0.0,0.0,10.0,10.0,7.0,83.0,0.0,0.0,0.0,13.0,13.0,11.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30561161,C_1829948,0.0,辽宁对外经贸学院,2020-06-17 11:28:15,4,E,781,61,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
